"Time [s]"	"Engine RPM"	"Vehicle Speed"	"Fuel Level Input"	"Distance since ECU reset"	"Absolute Engine Load"	"Commanded Equivalence Ratio"	"Comm. Throttle Actuator Cntrl"	
    2021-05-29 15:47:36.510	1237.5	32.0	72.94117736816406	3667.0	18.823530197143555	89.9993896484375	7.450980186462402	
    2021-05-29 15:47:37.174	1144.25	27.0	69.80392456054688	3667.0	18.823530197143555	89.9993896484375	8.235294342041016	
    2021-05-29 15:47:37.825	1036.0	22.0	70.19607543945312	3667.0	22.352941513061523	100.445556640625	8.235294342041016	
    2021-05-29 15:47:38.464	987.75	17.0	73.33333587646484	3667.0	22.352941513061523	101.4801025390625	7.058823585510254	
    2021-05-29 15:47:39.086	1079.0	15.0	73.33333587646484	3667.0	27.058822631835938	102.3956298828125	8.627450942993164	
    2021-05-29 15:47:39.716	1210.0	13.0	76.47058868408203	3667.0	27.843137741088867	101.55029296875	11.372549057006836	
    2021-05-29 15:47:40.351	1183.0	13.0	80.0	3667.0	29.019607543945312	104.248046875	10.980392456054688	
    2021-05-29 15:47:40.979	1092.0	12.0	73.33333587646484	3667.0	39.2156867980957	100.067138671875	13.333333015441895	
    2021-05-29 15:47:41.615	1029.75	11.0	79.21568298339844	3667.0	43.52941131591797	105.1116943359375	12.15686321258545	
    2021-05-29 15:47:42.237	1032.0	11.0	73.33333587646484	3667.0	37.25490188598633	103.23486328125	11.372549057006836	
    2021-05-29 15:47:42.901	1049.5	12.0	67.05882263183594	3667.0	39.2156867980957	101.0345458984375	12.549019813537598	
    2021-05-29 15:47:43.528	1174.0	13.0	79.21568298339844	3667.0	26.27450942993164	99.017333984375	9.803921699523926	
    2021-05-29 15:47:44.156	1140.5	13.0	80.0	3667.0	26.66666603088379	97.6165771484375	16.078432083129883	
    2021-05-29 15:47:44.789	1262.25	14.0	73.33333587646484	3667.0	36.47058868408203	100.439453125	15.686274528503418	
    2021-05-29 15:47:45.421	1059.0	16.0	76.07843017578125	3667.0	46.66666793823242	96.3836669921875	16.078432083129883	
    2021-05-29 15:47:46.047	1044.0	18.0	82.35294342041016	3667.0	45.490196228027344	101.5838623046875	16.078432083129883	
    2021-05-29 15:47:46.678	1179.5	20.0	70.19607543945312	3667.0	41.960784912109375	98.40087890625	7.843137264251709	
    2021-05-29 15:47:47.576	1508.25	23.0	73.33333587646484	3667.0	18.431371688842773	100.5279541015625	7.058823585510254	
    2021-05-29 15:47:48.298	1228.25	27.0	61.17647171020508	3667.0	24.3137264251709	99.383544921875	10.588234901428223	
    2021-05-29 15:47:48.925	1226.75	29.0	80.0	3667.0	24.3137264251709	101.6754150390625	8.235294342041016	
    2021-05-29 15:47:49.555	1294.25	32.0	70.19607543945312	3667.0	19.60784339904785	100.15869140625	7.450980186462402	
    2021-05-29 15:47:50.185	1436.5	34.0	90.19607543945312	3667.0	16.47058868408203	99.4903564453125	7.450980186462402	
    2021-05-29 15:47:50.816	1532.5	37.0	76.07843017578125	3667.0	15.29411792755127	98.822021484375	8.627450942993164	
    2021-05-29 15:47:51.445	1613.5	39.0	72.94117736816406	3667.0	15.686274528503418	98.114013671875	9.411765098571777	
    2021-05-29 15:47:52.076	1658.25	40.0	85.09803771972656	3667.0	21.176469802856445	96.7437744140625	10.588234901428223	
    2021-05-29 15:47:52.677	1695.5	40.0	79.21568298339844	3667.0	19.60784339904785	99.2919921875	9.019607543945312	
