"Time [s]"	"Engine RPM"	"Vehicle Speed"	"Timing Advance (Cyl. #1)"	"Absolute Throttle Position"	"Time Since Engine Start"	"Commanded Equivalence Ratio"	
    2021-05-28 18:24:07.653	1181.25	0.0	1.5	17.254901885986328	0.019722221419215202	96.1456298828125	
    2021-05-28 18:24:08.195	1194.0	0.0	0.5	17.254901885986328	0.019999999552965164	95.4742431640625	
    2021-05-28 18:24:08.702	1190.75	0.0	1.0	17.254901885986328	0.019999999552965164	94.4915771484375	
    2021-05-28 18:24:09.247	1197.5	0.0	2.0	17.647058486938477	0.020277777686715126	96.905517578125	
    2021-05-28 18:24:09.783	1214.5	0.0	0.0	18.431371688842773	0.020555555820465088	97.802734375	
    2021-05-28 18:24:10.324	1222.25	0.0	-3.0	18.431371688842773	0.020555555820465088	98.8677978515625	
    2021-05-28 18:24:10.863	1225.75	0.0	-3.5	18.431371688842773	0.02083333395421505	97.0977783203125	
    2021-05-28 18:24:11.404	1221.75	0.0	0.0	18.039215087890625	0.02083333395421505	96.03271484375	
    2021-05-28 18:24:11.944	1201.75	0.0	0.5	17.647058486938477	0.021111110225319862	95.54443359375	
    2021-05-28 18:24:12.483	1142.25	0.0	-1.0	18.431371688842773	0.021111110225319862	94.2840576171875	
    2021-05-28 18:24:13.022	1240.25	0.0	-5.5	18.431371688842773	0.021388888359069824	98.0316162109375	
    2021-05-28 18:24:13.563	1455.0	0.0	-7.5	19.60784339904785	0.021388888359069824	99.755859375	
    2021-05-28 18:24:14.103	1592.75	1.0	12.5	20.39215660095215	0.021666666492819786	97.5982666015625	
    2021-05-28 18:24:14.643	1797.75	0.0	13.0	20.784313201904297	0.021666666492819786	100.3082275390625	
    2021-05-28 18:24:15.184	1991.5	0.0	18.5	20.784313201904297	0.021944444626569748	98.3856201171875	
    2021-05-28 18:24:15.724	1495.75	1.0	21.0	21.568628311157227	0.02222222276031971	101.1016845703125	
    2021-05-28 18:24:16.262	1185.75	2.0	18.5	21.960784912109375	0.02222222276031971	102.77099609375	
    2021-05-28 18:24:16.803	1105.5	2.0	14.5	20.784313201904297	0.02250000089406967	104.5654296875	
    2021-05-28 18:24:17.343	1384.5	3.0	-3.0	18.823530197143555	0.02250000089406967	102.4627685546875	
    2021-05-28 18:24:17.883	1419.0	3.0	-11.0	18.039215087890625	0.022777777165174484	100.970458984375	
    2021-05-28 18:24:18.425	1257.25	5.0	-5.0	19.215686798095703	0.022777777165174484	99.676513671875	
    2021-05-28 18:24:18.963	1347.5	7.0	19.0	18.431371688842773	0.023055555298924446	100.634765625	
    2021-05-28 18:24:19.503	1503.0	9.0	34.5	17.647058486938477	0.023055555298924446	99.7528076171875	
    2021-05-28 18:24:20.043	1605.0	10.0	36.5	18.039215087890625	0.023333333432674408	99.4476318359375	
    2021-05-28 18:24:20.583	1776.0	11.0	37.0	18.431371688842773	0.023333333432674408	98.6602783203125	
    2021-05-28 18:24:21.122	2002.75	12.0	37.5	18.039215087890625	0.02361111156642437	97.30224609375	
    2021-05-28 18:24:21.664	1984.5	13.0	3.0	16.86274528503418	0.02361111156642437	98.3367919921875	
    2021-05-28 18:24:22.204	2132.25	13.0	10.5	17.254901885986328	0.02388888970017433	104.998779296875	
    2021-05-28 18:24:22.744	2133.75	13.0	9.5	17.254901885986328	0.024166665971279144	89.9993896484375	
    2021-05-28 18:24:23.283	2086.75	13.0	22.5	18.431371688842773	0.024166665971279144	89.9993896484375	
    2021-05-28 18:24:23.823	1939.25	13.0	3.0	18.039215087890625	0.024444444105029106	89.9993896484375	
    2021-05-28 18:24:24.363	1772.0	14.0	1.5	17.254901885986328	0.024444444105029106	89.9993896484375	
    2021-05-28 18:24:24.904	1550.75	15.0	8.5	16.86274528503418	0.024722222238779068	92.5384521484375	
    2021-05-28 18:24:25.443	1405.5	15.0	14.5	17.647058486938477	0.024722222238779068	98.9990234375	
    2021-05-28 18:24:25.986	1274.5	15.0	3.5	17.254901885986328	0.02500000037252903	97.906494140625	
    2021-05-28 18:24:26.524	1206.75	16.0	5.5	17.254901885986328	0.02500000037252903	100.2960205078125	
    2021-05-28 18:24:27.062	1149.0	15.0	6.5	17.254901885986328	0.02527777850627899	99.0570068359375	
    2021-05-28 18:24:27.603	1099.25	13.0	4.0	17.254901885986328	0.02527777850627899	98.2513427734375	
    2021-05-28 18:24:28.143	1062.5	12.0	6.0	17.647058486938477	0.025555554777383804	97.71728515625	
    2021-05-28 18:24:28.682	1070.0	12.0	3.0	17.647058486938477	0.025555554777383804	100.5340576171875	
    2021-05-28 18:24:29.226	1071.25	11.0	4.0	18.039215087890625	0.025833332911133766	98.187255859375	
    2021-05-28 18:24:29.763	1072.75	11.0	1.5	17.647058486938477	0.026111111044883728	97.2198486328125	
    2021-05-28 18:24:30.304	1105.75	10.0	2.5	18.039215087890625	0.026111111044883728	98.6846923828125	
    2021-05-28 18:24:30.845	1158.0	11.0	1.5	18.039215087890625	0.02638888917863369	97.821044921875	
    2021-05-28 18:24:31.383	1133.25	11.0	2.0	17.647058486938477	0.02638888917863369	96.844482421875	
    2021-05-28 18:24:31.925	1104.5	10.0	1.0	17.647058486938477	0.02666666731238365	95.7489013671875	
    2021-05-28 18:24:32.464	1076.5	9.0	1.0	18.039215087890625	0.02666666731238365	98.59619140625	
    2021-05-28 18:24:33.005	1111.0	10.0	15.0	20.0	0.026944443583488464	100.201416015625	
    2021-05-28 18:24:33.573	1577.25	11.0	11.5	20.39215660095215	0.026944443583488464	97.35107421875	
    2021-05-28 18:24:34.113	1437.5	13.0	26.0	21.176469802856445	0.027222221717238426	95.73974609375	
    2021-05-28 18:24:34.653	1372.5	15.0	26.5	19.60784339904785	0.027499999850988388	99.0875244140625	
    2021-05-28 18:24:35.193	1469.25	16.0	32.5	22.745098114013672	0.027499999850988388	96.05712890625	
    2021-05-28 18:24:35.735	1607.75	18.0	28.0	21.568628311157227	0.02777777798473835	99.383544921875	
    2021-05-28 18:24:36.273	1772.5	19.0	11.5	20.0	0.02777777798473835	95.3521728515625	
    2021-05-28 18:24:36.815	1906.0	21.0	3.5	19.60784339904785	0.028055556118488312	98.4344482421875	
    2021-05-28 18:24:37.356	2005.75	22.0	1.5	17.647058486938477	0.028055556118488312	96.3592529296875	
    2021-05-28 18:24:37.893	2069.0	23.0	11.5	16.86274528503418	0.028333334252238274	95.5291748046875	
    2021-05-28 18:24:38.436	2011.75	22.0	9.0	16.47058868408203	0.028333334252238274	104.998779296875	
    2021-05-28 18:24:39.213	1816.5	19.0	10.0	16.47058868408203	0.028611110523343086	89.9993896484375	
    2021-05-28 18:24:39.876	1467.5	16.0	4.0	16.47058868408203	0.028888888657093048	89.9993896484375	
    2021-05-28 18:24:40.412	1314.0	14.0	9.0	17.254901885986328	0.028888888657093048	89.9993896484375	
    2021-05-28 18:24:40.955	1525.0	16.0	-2.5	23.13725471496582	0.02916666679084301	89.9993896484375	
    2021-05-28 18:24:41.495	1535.0	17.0	2.0	21.176469802856445	0.02916666679084301	89.9993896484375	
    2021-05-28 18:24:42.033	1751.5	19.0	1.5	20.39215660095215	0.029444444924592972	89.9993896484375	
    2021-05-28 18:24:42.574	1838.5	20.0	9.0	20.0	0.029444444924592972	98.162841796875	
    2021-05-28 18:24:43.113	1877.5	21.0	-1.5	19.215686798095703	0.029722223058342934	97.186279296875	
    2021-05-28 18:24:43.667	1879.5	20.0	32.5	18.039215087890625	0.029999999329447746	95.2362060546875	
    2021-05-28 18:24:44.343	1722.75	18.0	37.5	16.078432083129883	0.029999999329447746	97.86376953125	
    2021-05-28 18:24:45.125	1310.25	13.0	24.5	18.431371688842773	0.030277777463197708	99.08447265625	
    2021-05-28 18:24:45.665	1247.25	13.0	15.0	25.490196228027344	0.030277777463197708	100.93994140625	
    2021-05-28 18:24:46.203	1311.25	14.0	12.0	35.686275482177734	0.03055555559694767	103.33251953125	
    2021-05-28 18:24:46.744	1460.75	16.0	7.0	38.039215087890625	0.030833333730697632	102.935791015625	
    2021-05-28 18:24:47.284	1464.75	16.0	6.5	74.90196228027344	0.030833333730697632	100.30517578125	
    2021-05-28 18:24:47.825	1520.0	16.0	9.0	74.90196228027344	0.031111111864447594	89.9993896484375	
    2021-05-28 18:24:48.364	1507.0	16.0	10.5	74.90196228027344	0.031111111864447594	89.9993896484375	
    2021-05-28 18:24:48.903	1526.75	17.0	11.5	74.90196228027344	0.031388889998197556	89.9993896484375	
    2021-05-28 18:24:49.444	1556.75	17.0	12.0	74.90196228027344	0.031388889998197556	89.9993896484375	
    2021-05-28 18:24:49.984	1560.25	17.0	12.0	74.90196228027344	0.03166666626930237	89.9993896484375	
    2021-05-28 18:24:50.523	1619.75	18.0	13.0	74.90196228027344	0.03166666626930237	89.9993896484375	
    2021-05-28 18:24:51.063	1698.0	19.0	13.0	75.29412078857422	0.03194444626569748	90.557861328125	
    2021-05-28 18:24:51.603	1781.25	19.0	11.5	74.90196228027344	0.03194444626569748	100.72021484375	
    2021-05-28 18:24:52.145	1857.5	21.0	11.5	74.90196228027344	0.03222222253680229	104.13818359375	
    2021-05-28 18:24:52.685	1966.25	22.0	14.0	74.90196228027344	0.032499998807907104	101.7913818359375	
    2021-05-28 18:24:53.223	2070.75	23.0	15.0	74.90196228027344	0.032499998807907104	97.998046875	
    2021-05-28 18:24:53.763	2169.5	24.0	15.5	49.80392074584961	0.032777778804302216	99.23095703125	
    2021-05-28 18:24:54.303	2308.25	25.0	16.0	49.80392074584961	0.032777778804302216	99.237060546875	
    2021-05-28 18:24:54.845	2437.25	27.0	16.5	50.588233947753906	0.03305555507540703	100.091552734375	
    2021-05-28 18:24:55.383	2530.0	28.0	16.5	51.3725471496582	0.03305555507540703	96.728515625	
    2021-05-28 18:24:55.923	2663.75	29.0	-12.0	18.823530197143555	0.03333333507180214	89.9993896484375	
    2021-05-28 18:24:56.466	2143.5	28.0	0.5	45.09803771972656	0.03333333507180214	89.9993896484375	
    2021-05-28 18:24:57.005	1707.75	28.0	-7.0	75.29412078857422	0.03361111134290695	89.9993896484375	
    2021-05-28 18:24:57.543	1645.5	28.0	11.5	74.90196228027344	0.03361111134290695	91.265869140625	
    2021-05-28 18:24:58.082	1646.25	28.0	11.5	74.90196228027344	0.033888887614011765	96.69189453125	
    2021-05-28 18:24:58.623	1679.5	29.0	10.5	74.90196228027344	0.034166667610406876	100.06103515625	
    2021-05-28 18:24:59.166	1670.5	29.0	11.0	75.29412078857422	0.034166667610406876	95.501708984375	
    2021-05-28 18:24:59.705	1716.25	29.0	11.0	74.90196228027344	0.034166667610406876	101.6937255859375	
    2021-05-28 18:25:00.244	1714.25	29.0	11.5	75.29412078857422	0.03444444388151169	100.6134033203125	
    2021-05-28 18:25:00.784	1732.0	30.0	11.5	75.29412078857422	0.0347222238779068	99.03564453125	
    2021-05-28 18:25:01.325	1762.75	30.0	11.5	74.90196228027344	0.0347222238779068	103.9093017578125	
    2021-05-28 18:25:01.862	1779.5	31.0	12.0	74.90196228027344	0.03500000014901161	100.8056640625	
    2021-05-28 18:25:02.403	1798.0	31.0	12.0	74.90196228027344	0.03500000014901161	102.7069091796875	
    2021-05-28 18:25:02.941	1811.25	31.0	13.0	75.29412078857422	0.035277776420116425	106.8817138671875	
    2021-05-28 18:25:03.485	1823.75	31.0	13.0	74.50980377197266	0.035277776420116425	105.950927734375	
    2021-05-28 18:25:04.023	1820.0	31.0	14.5	44.70588302612305	0.035555556416511536	102.8961181640625	
    2021-05-28 18:25:04.562	1839.25	32.0	15.0	43.52941131591797	0.035555556416511536	103.0853271484375	
    2021-05-28 18:25:05.104	1849.25	32.0	15.0	33.33333206176758	0.03583333268761635	105.3741455078125	
    2021-05-28 18:25:05.643	1840.5	32.0	27.0	24.3137264251709	0.03583333268761635	103.57666015625	
    2021-05-28 18:25:06.183	1799.25	31.0	27.5	35.29411697387695	0.03611111268401146	101.422119140625	
    2021-05-28 18:25:06.724	1776.0	31.0	14.5	41.17647171020508	0.03638888895511627	100.6500244140625	
    2021-05-28 18:25:07.262	1801.5	31.0	13.0	41.17647171020508	0.03638888895511627	100.653076171875	
    2021-05-28 18:25:07.803	1811.75	31.0	10.5	42.35293960571289	0.036666665226221085	101.9073486328125	
    2021-05-28 18:25:08.345	1832.5	31.0	11.0	44.70588302612305	0.036666665226221085	102.655029296875	
    2021-05-28 18:25:08.882	1849.75	32.0	11.0	45.09803771972656	0.036944445222616196	106.024169921875	
    2021-05-28 18:25:09.423	1866.75	32.0	12.0	45.490196228027344	0.036944445222616196	104.9041748046875	
    2021-05-28 18:25:09.963	1906.25	33.0	12.5	45.490196228027344	0.03722222149372101	104.5318603515625	
    2021-05-28 18:25:10.504	1949.25	33.0	13.0	45.490196228027344	0.03722222149372101	103.759765625	
    2021-05-28 18:25:11.042	1977.0	34.0	14.0	45.09803771972656	0.03750000149011612	103.179931640625	
    2021-05-28 18:25:11.584	1996.25	35.0	14.0	45.09803771972656	0.03750000149011612	99.859619140625	
    2021-05-28 18:25:12.158	2028.25	35.0	15.0	45.490196228027344	0.03777777776122093	99.6490478515625	
    2021-05-28 18:25:12.694	2069.5	36.0	15.0	45.490196228027344	0.03777777776122093	99.6337890625	
    2021-05-28 18:25:13.233	2099.25	36.0	15.0	45.882354736328125	0.038055554032325745	99.4140625	
    2021-05-28 18:25:13.774	2132.5	37.0	15.0	46.27450942993164	0.038333334028720856	98.9715576171875	
    2021-05-28 18:25:14.313	2177.5	37.0	15.5	45.882354736328125	0.038333334028720856	98.7945556640625	
    2021-05-28 18:25:14.854	2214.5	38.0	15.5	46.27450942993164	0.03861111029982567	98.1658935546875	
    2021-05-28 18:25:15.394	2259.25	39.0	16.0	46.66666793823242	0.03861111029982567	97.39990234375	
    2021-05-28 18:25:15.933	2292.75	40.0	6.0	18.039215087890625	0.03888889029622078	89.9993896484375	
    2021-05-28 18:25:16.473	2002.0	39.0	0.0	20.0	0.03888889029622078	89.9993896484375	
    2021-05-28 18:25:17.013	2118.75	39.0	17.0	37.25490188598633	0.03916666656732559	100.689697265625	
    2021-05-28 18:25:17.555	1638.5	39.0	8.0	42.74509811401367	0.03916666656732559	100.8270263671875	
    2021-05-28 18:25:18.095	1679.0	40.0	11.0	47.843135833740234	0.039444442838430405	95.4345703125	
    2021-05-28 18:25:18.632	1708.75	41.0	10.5	45.882354736328125	0.039444442838430405	101.59912109375	
    2021-05-28 18:25:19.172	1739.75	42.0	10.0	45.09803771972656	0.039722222834825516	104.9713134765625	
    2021-05-28 18:25:19.712	1787.25	43.0	10.5	44.70588302612305	0.03999999910593033	102.6641845703125	
    2021-05-28 18:25:20.254	1818.5	44.0	11.5	45.09803771972656	0.03999999910593033	103.0670166015625	
    2021-05-28 18:25:20.799	1861.5	45.0	13.0	44.70588302612305	0.04027777910232544	98.828125	
    2021-05-28 18:25:21.334	1902.5	46.0	13.5	41.17647171020508	0.04027777910232544	98.8128662109375	
    2021-05-28 18:25:21.872	1910.75	46.0	3.5	23.52941131591797	0.04055555537343025	104.302978515625	
    2021-05-28 18:25:22.419	1904.25	46.0	2.5	21.568628311157227	0.04055555537343025	106.62841796875	
    2021-05-28 18:25:22.953	1918.5	46.0	3.5	20.0	0.040833331644535065	102.1728515625	
    2021-05-28 18:25:23.493	1902.5	45.0	12.5	24.3137264251709	0.040833331644535065	103.3447265625	
    2021-05-28 18:25:24.033	1883.0	45.0	26.5	24.705883026123047	0.041111111640930176	104.06494140625	
    2021-05-28 18:25:24.576	1881.0	45.0	25.0	37.64706039428711	0.041111111640930176	103.7078857421875	
    2021-05-28 18:25:25.113	1912.5	46.0	17.0	40.0	0.04138888791203499	100.3082275390625	
    2021-05-28 18:25:25.657	1930.0	46.0	17.0	39.60784149169922	0.0416666679084301	96.8597412109375	
    2021-05-28 18:25:26.194	1973.0	47.0	17.5	36.86274337768555	0.0416666679084301	101.67236328125	
    2021-05-28 18:25:26.733	2004.5	48.0	3.5	23.13725471496582	0.04194444417953491	104.4952392578125	
    2021-05-28 18:25:27.274	2006.75	48.0	4.0	21.176469802856445	0.04194444417953491	106.8511962890625	
    2021-05-28 18:25:27.814	1999.5	48.0	3.5	19.60784339904785	0.042222220450639725	105.023193359375	
    2021-05-28 18:25:28.353	1995.0	47.0	0.0	18.039215087890625	0.042222220450639725	103.6346435546875	
    2021-05-28 18:25:28.892	1945.0	47.0	1.0	16.86274528503418	0.042500000447034836	105.438232421875	
    2021-05-28 18:25:29.432	1911.25	46.0	11.0	16.86274528503418	0.042500000447034836	103.521728515625	
    2021-05-28 18:25:29.972	1872.25	45.0	8.5	16.86274528503418	0.04277777671813965	104.998779296875	
    2021-05-28 18:25:30.516	1861.75	45.0	9.0	16.86274528503418	0.04277777671813965	89.9993896484375	
    2021-05-28 18:25:31.084	1865.5	45.0	6.5	16.86274528503418	0.04305555671453476	89.9993896484375	
    2021-05-28 18:25:31.623	1871.0	45.0	7.0	16.86274528503418	0.04305555671453476	89.9993896484375	
    2021-05-28 18:25:32.163	1852.75	44.0	7.0	16.86274528503418	0.04333333298563957	89.9993896484375	
    2021-05-28 18:25:32.702	1828.5	44.0	6.5	16.47058868408203	0.04333333298563957	89.9993896484375	
    2021-05-28 18:25:33.363	1792.25	43.0	7.0	16.47058868408203	0.043611109256744385	89.9993896484375	
    2021-05-28 18:25:34.082	1748.25	41.0	6.5	16.47058868408203	0.043888889253139496	89.9993896484375	
    2021-05-28 18:25:34.622	1654.75	39.0	6.0	16.078432083129883	0.043888889253139496	89.9993896484375	
    2021-05-28 18:25:35.163	1603.25	38.0	6.5	16.078432083129883	0.04416666552424431	89.9993896484375	
    2021-05-28 18:25:35.703	1544.5	37.0	6.5	16.078432083129883	0.04416666552424431	89.9993896484375	
    2021-05-28 18:25:36.244	1508.75	36.0	6.5	15.686274528503418	0.04444444552063942	89.9993896484375	
    2021-05-28 18:25:36.783	1475.0	35.0	6.5	15.686274528503418	0.04472222179174423	89.9993896484375	
    2021-05-28 18:25:37.323	1391.25	33.0	-8.5	16.078432083129883	0.04472222179174423	89.9993896484375	
    2021-05-28 18:25:37.863	1246.75	31.0	11.5	16.86274528503418	0.04500000178813934	89.9993896484375	
    2021-05-28 18:25:38.402	1172.5	29.0	6.0	16.86274528503418	0.04500000178813934	89.9993896484375	
    2021-05-28 18:25:38.943	1095.5	26.0	8.0	16.86274528503418	0.045277778059244156	89.9993896484375	
    2021-05-28 18:25:39.484	1015.25	24.0	8.5	16.86274528503418	0.045277778059244156	89.9993896484375	
    2021-05-28 18:25:40.025	967.25	22.0	5.0	16.86274528503418	0.04555555433034897	89.9993896484375	
    2021-05-28 18:25:40.563	937.25	19.0	6.0	16.86274528503418	0.04555555433034897	89.9993896484375	
    2021-05-28 18:25:41.103	910.0	16.0	9.0	16.86274528503418	0.04583333432674408	89.9993896484375	
    2021-05-28 18:25:41.644	916.5	13.0	3.5	16.86274528503418	0.04583333432674408	89.9993896484375	
    2021-05-28 18:25:42.182	911.0	12.0	3.0	16.078432083129883	0.04611111059784889	89.9993896484375	
    2021-05-28 18:25:42.722	1154.5	11.0	16.0	21.568628311157227	0.046388890594244	98.9990234375	
    2021-05-28 18:25:43.262	1247.75	14.0	17.5	24.3137264251709	0.046388890594244	101.7578125	
    2021-05-28 18:25:43.803	1371.5	15.0	-4.5	23.52941131591797	0.046666666865348816	98.6480712890625	
    2021-05-28 18:25:44.343	1604.25	17.0	32.0	22.352941513061523	0.046666666865348816	96.47216796875	
    2021-05-28 18:25:44.881	1686.25	19.0	-4.5	20.39215660095215	0.04694444313645363	97.088623046875	
    2021-05-28 18:25:45.423	1750.75	19.0	27.5	18.431371688842773	0.04694444313645363	95.9228515625	
    2021-05-28 18:25:45.964	1683.75	18.0	-4.0	16.078432083129883	0.04722222313284874	100.0	
    2021-05-28 18:25:46.503	1403.0	15.0	6.0	15.29411792755127	0.04722222313284874	100.0	
    2021-05-28 18:25:47.042	1293.25	13.0	7.0	17.254901885986328	0.04749999940395355	100.1434326171875	
    2021-05-28 18:25:47.582	1139.25	11.0	3.5	16.078432083129883	0.04749999940395355	100.6500244140625	
    2021-05-28 18:25:48.124	1050.25	9.0	8.0	16.078432083129883	0.04777777940034866	99.0386962890625	
    2021-05-28 18:25:48.663	966.75	8.0	4.5	16.47058868408203	0.04777777940034866	98.577880859375	
    2021-05-28 18:25:49.202	959.5	8.0	5.0	16.86274528503418	0.048055555671453476	100.8636474609375	
    2021-05-28 18:25:49.742	907.25	8.0	3.0	16.86274528503418	0.04833333194255829	101.40380859375	
    2021-05-28 18:25:50.283	924.25	9.0	4.0	16.86274528503418	0.04833333194255829	101.959228515625	
    2021-05-28 18:25:50.824	925.75	10.0	19.0	21.960784912109375	0.0486111119389534	98.4832763671875	
    2021-05-28 18:25:51.364	1460.5	12.0	-5.0	19.215686798095703	0.0486111119389534	100.1800537109375	
    2021-05-28 18:25:51.908	1568.25	14.0	13.0	18.431371688842773	0.04888888821005821	99.2095947265625	
    2021-05-28 18:25:52.442	1549.5	17.0	15.0	16.86274528503418	0.04888888821005821	98.583984375	
    2021-05-28 18:25:52.982	1737.5	20.0	-0.5	17.254901885986328	0.04916666820645332	97.9705810546875	
    2021-05-28 18:25:53.522	1524.5	24.0	0.0	16.47058868408203	0.04916666820645332	97.4456787109375	
    2021-05-28 18:25:54.066	1596.25	27.0	2.5	16.86274528503418	0.049444444477558136	96.8994140625	
    2021-05-28 18:25:54.604	1708.75	29.0	3.5	17.647058486938477	0.049444444477558136	104.998779296875	
    2021-05-28 18:25:55.143	1817.25	31.0	5.0	16.86274528503418	0.04972222074866295	89.9993896484375	
    2021-05-28 18:25:55.683	1838.0	31.0	5.5	16.86274528503418	0.05000000074505806	89.9993896484375	
    2021-05-28 18:25:56.223	1840.75	32.0	6.0	16.86274528503418	0.05000000074505806	89.9993896484375	
    2021-05-28 18:25:56.763	1801.75	31.0	7.0	16.86274528503418	0.05027777701616287	89.9993896484375	
    2021-05-28 18:25:57.302	1772.0	30.0	7.5	16.86274528503418	0.05027777701616287	89.9993896484375	
    2021-05-28 18:25:57.843	1755.5	30.0	7.0	16.86274528503418	0.05055555701255798	89.9993896484375	
